isodate,offer,salary,contract_type,start_hour,end_hour,hours_worked,monday,tuesday,wednesday,thursday,friday,saturday,sunday,days_worked,state,municipality,scholarship,experience,languages
2020-08-27,mesero,4500,Contrato por tiempo indeterminado,900,1700,8.0,1,1,1,1,1,1,0,6,Michoacán,Lázaro Cárdenas,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-27,parrillero,6000,Contrato por tiempo determinado,1100,1900,8.0,0,1,1,1,1,1,1,6,Michoacán,Lázaro Cárdenas,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-27,operario produccion,7000,Contrato por tiempo indeterminado,600,1400,8.0,1,1,1,1,1,1,1,7,Nuevo León,Apodaca,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,gerente procesos administrativos y tecnologia,18000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Oaxaca,Oaxaca de Juárez,Maestría,Más de 5 años,Inglés-Avanzado Test of english as a foreign language (toefl)
2020-08-27,supervisor almacen,8000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Querétaro,San Juan del Río,Licenciatura,6m - 1 año,Inglés-Avanzado
2020-08-27,gestor cobranza,6560,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,1,0,6,Tamaulipas,Nuevo Laredo,Prepa o vocacional,No especificada,No es requisito
2020-08-27,chofer cargador,4800,Contrato por tiempo indeterminado,800,2000,12.0,1,1,1,1,1,1,0,6,Yucatán,Oxkutzcab,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,asistente ejecutiva,15000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Aguascalientes,Jesús María,Licenciatura,1 - 2 años,Inglés-Avanzado
2020-08-27,mesero,3696,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,1,7,Chiapas,Comitán de Domínguez,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-27,tecnico administrativo,3696,Contrato por relación de trabajo por temporada,900,1300,4.0,1,1,1,1,1,0,0,5,Ciudad de México,Cuauhtémoc,Licenciatura,6m - 1 año,No es requisito
2020-08-27,operador general,5600,Contrato por tiempo indeterminado,700,1700,10.0,1,1,1,1,1,0,0,5,Coahuila,Ramos Arizpe,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,representante ventas,4000,Contrato por tiempo indeterminado,600,1500,9.0,1,1,1,1,1,1,1,7,Coahuila,Torreón,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-27,atencion clientes,5200,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,0,1,1,1,6,Coahuila,Saltillo,Prepa o vocacional,No especificada,No es requisito
2020-08-27,auxiliar operativo chofer,5000,Contrato por tiempo indeterminado,700,1600,9.0,1,1,1,1,1,1,0,6,Coahuila,Sabinas,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,chofer,5200,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,0,1,1,1,6,Coahuila,Saltillo,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-27,auxiliar logistica,8900,Contrato por tiempo indeterminado,600,1500,9.0,1,1,1,1,1,1,1,7,Coahuila,Ramos Arizpe,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-27,operador general,5420,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,0,6,Coahuila,Arteaga,Primaria,6m - 1 año,No es requisito
2020-08-27,auxiliar seguridad e higiene,10616,Contrato por tiempo indeterminado,700,1900,12.0,1,1,1,1,1,1,0,6,Morelos,Ayala,Licenciatura,2 - 3 años,No es requisito
2020-08-27,chofer repartidor,4400,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,0,0,5,Morelos,Cuernavaca,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-27,soldador,11000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Puebla,San José Chiapa,Profesional técnico,6m - 1 año,No es requisito
2020-08-27,soldador,11000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Puebla,San José Chiapa,Profesional técnico,6m - 1 año,No es requisito
2020-08-27,soldador,11000,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,1,0,6,Puebla,San José Chiapa,Profesional técnico,6m - 1 año,No es requisito
2020-08-27,soldador,11000,Contrato por tiempo indeterminado,700,1900,12.0,1,1,1,1,1,0,0,5,Puebla,San José Chiapa,Profesional técnico,6m - 1 año,No es requisito
2020-08-27,soldador,11000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Puebla,San José Chiapa,Profesional técnico,6m - 1 año,No es requisito
2020-08-27,supervisor produccion,7000,Contrato por periodo de prueba,1600,100,9.0,1,1,1,1,1,0,0,5,Querétaro,San Juan del Río,T. superior universitario,6m - 1 año,No es requisito
2020-08-27,almacenista,5000,Contrato por tiempo indeterminado,1000,2000,10.0,1,1,1,0,1,1,1,6,Querétaro,San Juan del Río,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-27,guardia seguridad,6000,Contrato por tiempo indeterminado,700,700,24.0,1,1,1,0,1,1,1,6,Querétaro,San Juan del Río,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,asistente compras,9500,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,0,0,5,Tamaulipas,Tampico,Licenciatura,2 - 3 años,No es requisito
2020-08-27,cargador,4000,Contrato por tiempo indeterminado,800,2000,12.0,1,1,1,1,1,1,0,6,Yucatán,Oxkutzcab,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,auxiliar administrativo,6000,Contrato por tiempo indeterminado,800,2000,12.0,1,1,1,1,1,1,1,7,Yucatán,Oxkutzcab,Licenciatura,6m - 1 año,No es requisito
2020-08-27,auxiliar bodega,5200,Contrato por tiempo indeterminado,800,2000,12.0,1,1,1,1,1,1,0,6,Yucatán,Oxkutzcab,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,encargado ventas,4800,Contrato por tiempo indeterminado,800,2000,12.0,1,1,1,1,1,1,0,6,Yucatán,Oxkutzcab,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,promotor credito,5000,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,1,0,6,Chiapas,Comitán de Domínguez,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-27,camarera,3696,Contrato por tiempo indeterminado,900,1700,8.0,0,0,0,0,1,1,1,3,Chiapas,San Cristóbal de las Casas,Primaria,6m - 1 año,No es requisito
2020-08-27,ventas,5600,Contrato por tiempo indeterminado,900,1700,8.0,1,1,1,1,1,1,0,6,Coahuila,Monclova,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-27,guardia seguridad,4500,Contrato por tiempo indeterminado,600,1400,8.0,1,1,1,0,1,1,1,6,Coahuila,Saltillo,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,mecanico diesel,7444,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Coahuila,Saltillo,Secundaria/sec. técnica,2 - 3 años,No es requisito
2020-08-27,ayudante general patio,5600,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Coahuila,Monclova,Primaria,6m - 1 año,No es requisito
2020-08-27,ayudante general,4800,Contrato por tiempo determinado,700,2400,17.0,1,1,1,1,1,0,0,5,Morelos,Cuernavaca,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,electrico,9500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Puebla,San José Chiapa,Profesional técnico,6m - 1 año,No es requisito
2020-08-27,electrico,9500,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Puebla,San José Chiapa,Profesional técnico,6m - 1 año,No es requisito
2020-08-27,electrico,9500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Puebla,San José Chiapa,Profesional técnico,6m - 1 año,No es requisito
2020-08-27,electrico,9500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Puebla,San José Chiapa,Profesional técnico,6m - 1 año,No es requisito
2020-08-27,electrico,9500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Puebla,San José Chiapa,Profesional técnico,6m - 1 año,No es requisito
2020-08-27,electrico,9500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Puebla,San José Chiapa,Profesional técnico,6m - 1 año,No es requisito
2020-08-27,electrico,9500,Contrato por tiempo determinado,800,1800,10.0,1,1,1,1,1,1,0,6,Puebla,San José Chiapa,Profesional técnico,6m - 1 año,No es requisito
2020-08-27,electrico,9500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Puebla,San José Chiapa,Profesional técnico,6m - 1 año,No es requisito
2020-08-27,electrico,9500,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,1,0,6,Puebla,San José Chiapa,Profesional técnico,6m - 1 año,No es requisito
2020-08-27,electrico,9500,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Puebla,San José Chiapa,Profesional técnico,6m - 1 año,No es requisito
2020-08-27,empleado general,4200,Contrato por tiempo indeterminado,700,1600,9.0,1,1,1,1,1,1,1,7,Quintana Roo,Othón P. Blanco,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,chofer personal,7600,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,1,7,Tamaulipas,Tampico,Secundaria/sec. técnica,2 - 3 años,No es requisito
2020-08-27,guardia seguridad,6800,Contrato por tiempo indeterminado,1100,2100,10.0,1,1,1,1,1,0,0,5,Tamaulipas,Tampico,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-27,auxiliar limpieza,4000,Contrato por tiempo indeterminado,600,2100,15.0,1,1,1,1,1,1,1,7,Yucatán,Ticul,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,ayudante tienda,4500,Contrato por tiempo indeterminado,600,1400,8.0,1,1,1,1,1,1,1,7,Yucatán,Mérida,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,ejecutivo credito financiero,6000,Contrato por obra determinada,900,500,20.0,1,1,1,1,1,0,0,5,Yucatán,Ticul,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-27,empleada mostrador,4400,Contrato por tiempo indeterminado,900,2000,11.0,1,1,1,1,1,1,0,6,Aguascalientes,Aguascalientes,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,lavador/ detallador,5372,Contrato por tiempo determinado,800,1800,10.0,1,1,1,1,1,1,0,6,Baja California,Mexicali,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,medico obra,12000,Contrato por obra determinada,800,1900,11.0,1,1,1,1,1,1,0,6,Campeche,Campeche,Licenciatura,3 - 4 años,No es requisito
2020-08-27,ayudante general,8000,Contrato por obra determinada,800,1800,10.0,1,1,1,1,1,1,1,7,Chihuahua,Juárez,Primaria,No especificada,No es requisito
2020-08-27,vigilancia,4500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Coahuila,San Juan de Sabinas,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-27,recursos humanos,9000,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,1,0,6,Coahuila,Torreón,Licenciatura,2 - 3 años,No es requisito
2020-08-27,ayudante general,6000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Coahuila,Saltillo,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,atencion cliente mostrador,4400,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,0,0,5,Morelos,Cuernavaca,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-27,tecnico electromecanico,7000,Contrato por tiempo indeterminado,800,1600,8.0,1,1,1,1,1,1,1,7,Nayarit,Tepic,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-27,cajero,5200,Contrato por tiempo indeterminado,700,1700,10.0,1,1,1,1,1,1,0,6,Quintana Roo,Othón P. Blanco,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-27,perito profesional,24701,Contrato por tiempo indeterminado,700,1600,9.0,1,1,1,1,1,1,1,7,Tamaulipas,Tampico,Licenciatura,6m - 1 año,No es requisito
2020-08-27,agente la policia investigadora,20070,Contrato por tiempo indeterminado,700,1600,9.0,1,1,1,1,1,1,1,7,Tamaulipas,Tampico,Licenciatura,6m - 1 año,No es requisito
2020-08-27,agente del ministerio publico,26031,Contrato por tiempo indeterminado,700,1600,9.0,1,1,1,1,1,1,1,7,Tamaulipas,Tampico,Licenciatura,6m - 1 año,No es requisito
2020-08-27,guardia seguridad,5548,Contrato por tiempo indeterminado,800,800,24.0,1,1,1,1,1,1,1,7,Veracruz,Veracruz,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,promotor campo,6000,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,1,1,7,Veracruz,Xalapa,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-27,lavador automoviles,4500,Contrato por tiempo indeterminado,900,1400,5.0,1,1,1,1,1,1,0,6,Veracruz,Xalapa,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-27,jardinero,4000,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,0,6,Coahuila,Frontera,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,tablajero,7200,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,1,0,6,Coahuila,Monclova,Primaria,1 - 2 años,No es requisito
2020-08-27,oficial electricista,7000,Contrato por tiempo indeterminado,800,1600,8.0,1,1,1,1,1,1,0,6,Nayarit,Tepic,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-27,mecanico tipo b,6466,Contrato por tiempo indeterminado,900,2000,11.0,1,1,1,1,1,1,0,6,San Luis Potosí,Matehuala,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,auxiliar contable,6000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Sinaloa,Culiacán,Licenciatura,3 - 4 años,No es requisito
2020-08-27,vendedor cambaceo,6560,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Tamaulipas,Nuevo Laredo,Prepa o vocacional,No especificada,No es requisito
2020-08-27,analista estadistico,12474,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,0,0,5,Veracruz,Xalapa,Licenciatura,6m - 1 año,No es requisito
2020-08-27,auxiliar mecanico diesel,8000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,0,0,5,Baja California,Mexicali,Primaria,6m - 1 año,No es requisito
2020-08-27,operador tractocamion full,12000,Contrato por tiempo indeterminado,700,700,24.0,1,1,1,1,1,1,0,6,Baja California,Mexicali,Primaria,2 - 3 años,No es requisito
2020-08-27,ayudante tienda,5200,Contrato por tiempo indeterminado,600,1500,9.0,1,1,1,0,1,1,1,6,Baja California,Mexicali,Primaria,No especificada,No es requisito
2020-08-27,almacenista,7100,Contrato por tiempo indeterminado,700,500,22.0,1,1,1,1,1,1,0,6,Baja California,Mexicali,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,repartidor,5302,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,0,6,Baja California,Mexicali,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,agente contac center,6800,Contrato por tiempo indeterminado,700,1400,7.0,1,1,1,1,0,0,0,4,Baja California,Mexicali,Secundaria/sec. técnica,2 - 3 años,Inglés-Intermedio Se requiere una certificación del idioma
2020-08-27,almacenista,7830,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,0,0,5,Baja California,Mexicali,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,supervisor cobranza,7830,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,0,6,Baja California,Mexicali,Primaria,1 - 2 años,No es requisito
2020-08-27,supervisor cobranza,7830,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,0,6,Baja California,Mexicali,Primaria,1 - 2 años,No es requisito
2020-08-27,tecnico mantenimiento,7830,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,0,6,Baja California,Mexicali,Primaria,No especificada,No es requisito
2020-08-27,contador general,10000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Campeche,Campeche,Licenciatura,2 - 3 años,No es requisito
2020-08-27,valuador multifuncional,9000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Chihuahua,Hidalgo del Parral,Licenciatura,1 - 2 años,No es requisito
2020-08-27,supervisor tesoreria corporativa,36631,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Ciudad de México,Cuauhtémoc,Licenciatura,6m - 1 año,No es requisito
2020-08-27,auxiliar distribucion,6000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,0,0,5,Ciudad de México,Cuauhtémoc,Licenciatura,No especificada,No es requisito
2020-08-27,consultor interno jr.,30000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Ciudad de México,Cuauhtémoc,Licenciatura,6m - 1 año,Inglés-Avanzado
2020-08-27,auxiliar comercio exterior,6000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,0,0,5,Ciudad de México,Cuauhtémoc,Licenciatura,No especificada,No es requisito
2020-08-27,supervisora bienes raices,25000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Ciudad de México,Cuauhtémoc,Licenciatura,6m - 1 año,Inglés-Avanzado
2020-08-27,empacador,4000,Contrato por tiempo indeterminado,700,1800,11.0,1,1,1,1,1,1,0,6,Coahuila,San Juan de Sabinas,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,guardia seguridad,8000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,0,1,1,1,1,6,Coahuila,Saltillo,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,auxiliar limpieza,4300,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,1,7,Durango,Gómez Palacio,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,mecanico servicios generales,9000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,0,0,5,Guanajuato,San José Iturbide,Carrera técnica,6m - 1 año,No es requisito
2020-08-27,carpintero,8800,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,0,0,5,Morelos,Cuernavaca,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-27,tecnico instalaciones,7200,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,1,0,6,Nayarit,Tepic,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,tecnico hidrosanitario,7817,Contrato por periodo de prueba,900,1800,9.0,1,1,1,1,1,1,1,7,Nayarit,Tepic,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,auxiliar seguridad interna,8500,Contrato por tiempo indeterminado,800,2000,12.0,1,1,1,1,1,1,1,7,Oaxaca,Salina Cruz,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-27,supervisor obra,18000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Puebla,San José Chiapa,Licenciatura,6m - 1 año,No es requisito
2020-08-27,supervisor obra,18000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Puebla,San José Chiapa,Licenciatura,1 - 2 años,No es requisito
2020-08-27,supervisor obra,18000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Puebla,San José Chiapa,Licenciatura,1 - 2 años,No es requisito
2020-08-27,supervisor obra,18000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Puebla,San José Chiapa,Licenciatura,1 - 2 años,No es requisito
2020-08-27,supervisor obra,18000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Puebla,San José Chiapa,Licenciatura,1 - 2 años,No es requisito
2020-08-27,residente obra,16000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Puebla,San José Chiapa,Licenciatura,6m - 1 año,No es requisito
2020-08-27,residente obra,16000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Puebla,San José Chiapa,Licenciatura,1 - 2 años,No es requisito
2020-08-27,residente obra,16000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Puebla,San José Chiapa,Licenciatura,6m - 1 año,No es requisito
2020-08-27,mecanico automotriz,6500,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,1,0,6,Querétaro,San Juan del Río,Carrera técnica,2 - 3 años,No es requisito
2020-08-27,guardia seguridad,6928,Contrato por tiempo indeterminado,800,800,24.0,1,1,1,0,1,1,1,6,Querétaro,San Juan del Río,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,guardia seguridad,8000,Contrato por tiempo indeterminado,600,1800,12.0,1,1,1,1,1,1,1,7,Quintana Roo,Solidaridad,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,auxiliar mantenimiento,7500,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,0,6,San Luis Potosí,Soledad de Graciano Sánchez,Carrera técnica,6m - 1 año,No es requisito
2020-08-27,ejecutiva ventas mayoreo joyeria,5600,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Sinaloa,Culiacán,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-27,velador,6400,Contrato por tiempo indeterminado,1900,800,13.0,0,1,1,1,1,1,1,6,Sinaloa,Culiacán,Primaria,No especificada,No es requisito
2020-08-27,auxiliar administrativo,5000,Contrato por tiempo determinado,700,2100,14.0,1,1,1,1,1,0,0,5,Tabasco,Nacajuca,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-27,despachador carburacion,4800,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,0,6,Tamaulipas,El Mante,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-27,mecanico,5000,Contrato por tiempo indeterminado,700,1800,11.0,1,1,1,1,1,1,0,6,Tamaulipas,El Mante,Prepa o vocacional,1 - 2 años,No es requisito
